"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_PassEndY","type_value_Zone","type_value_PassEndX","type_value_Length","type_value_Angle","type_value_Chipped","type_value_Longball","type_value_ThrowIn","type_value_Offensive","type_value_Foul","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_FreekickTaken","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_HeadPass","type_value_LayOff","type_value_GoalKick","type_value_ShotAssist","type_value_KeyPass","type_value_BlockedY","type_value_BlockedX","type_value_GoalMouthZ","type_value_GoalMouthY","type_value_RightFoot","type_value_BoxLeft","type_value_RelatedEventId","type_value_Assisted","type_value_LowCentre","type_value_FastBreak","type_value_IndividualPlay","type_value_Hands","type_value_Collected","type_value_DivingSave","type_value_KeeperSaveInTheBox","type_value_KeeperThrow","type_value_Red","type_value_JerseyNumber","type_value_TeamPlayerFormation","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_PlayerPosition","type_value_CaptainPlayerId","type_value_DirectFreekick","type_value_Blocked","type_value_OutOfBoxCentre","type_value_OutfielderBlock","type_value_LastMan","type_value_Cross","type_value_LeftFoot","type_value_BigChance","type_value_RegularPlay","type_value_BoxCentre","type_value_LowRight","type_value_Head","type_value_IntentionalAssist","type_value_FirstTouch","type_value_Throughball","type_value_Volley","type_value_StandingSave","type_value_Yellow","type_value_MissLeft","type_value_GoalDisallowed","type_value_BoxRight","type_value_MissHigh","type_value_HighRight","type_value_HighClaim","type_value_MissRight","type_value_CornerTaken","type_value_FromCorner","type_value_HighLeft","type_value_FormationSlot","type_value_ParriedSafe","type_value_KeeperSaveObox","type_value_SixYardBlock","type_value_LowLeft","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_OverRun","type_value_SetPiece","value_PassEndY","value_Zone","value_PassEndX","value_Length","value_Angle","value_Chipped","value_Longball","value_ThrowIn","value_Offensive","value_Foul","value_OppositeRelatedEvent","value_Defensive","value_FreekickTaken","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_HeadPass","value_LayOff","value_GoalKick","value_ShotAssist","value_KeyPass","value_BlockedY","value_BlockedX","value_GoalMouthZ","value_GoalMouthY","value_RightFoot","value_BoxLeft","value_RelatedEventId","value_Assisted","value_LowCentre","value_FastBreak","value_IndividualPlay","value_Hands","value_Collected","value_DivingSave","value_KeeperSaveInTheBox","value_KeeperThrow","value_Red","value_JerseyNumber","value_TeamPlayerFormation","value_TeamFormation","value_InvolvedPlayers","value_PlayerPosition","value_CaptainPlayerId","value_DirectFreekick","value_Blocked","value_OutOfBoxCentre","value_OutfielderBlock","value_LastMan","value_Cross","value_LeftFoot","value_BigChance","value_RegularPlay","value_BoxCentre","value_LowRight","value_Head","value_IntentionalAssist","value_FirstTouch","value_Throughball","value_Volley","value_StandingSave","value_Yellow","value_MissLeft","value_GoalDisallowed","value_BoxRight","value_MissHigh","value_HighRight","value_HighClaim","value_MissRight","value_CornerTaken","value_FromCorner","value_HighLeft","value_FormationSlot","value_ParriedSafe","value_KeeperSaveObox","value_SixYardBlock","value_LowLeft","value_BigChanceCreated","value_IntentionalGoalAssist","value_OverRun","value_SetPiece","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1294,698,80,16,248,76.545,47.328,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 123, 205, 40, 46, 36, 37, 217, 218)",TRUE,244560,95.13,48.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.2,2722595329,83,141,56,140,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,11113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70.7","Center","90.6","18.6","0.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-20 00:29:29",0,"Stade Louis-II","Allard Lindhout","2 : 1",248,65,0.02855202,0.06442595,0.03587393,"Monaco","Barcelona",10,"Aleksandr Golovin","Sub",NA,14.2301027428655,0,2.30476860901409,"A. Golovin",1294,84,"Monaco",1294
1295,699,80,20,248,97.545,46.308,"SecondHalf","SavedShot","Successful",NA,NA,NA,"c(91, 9, 10, 1, 3, 13)",TRUE,384065,NA,NA,98.4,53.4,22.2,36.856,TRUE,698,244560,NA,NA,NA,82.2666666666667,2722595331,83,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,146,103,102,NA,64,55,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,22,NA,NA,NA,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,"617",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53.4","98.4","22.2","54.2",NA,NA,"698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-20 00:29:29",0,"Stade Louis-II","Allard Lindhout","2 : 1",248,65,NA,NA,NA,"Monaco","Barcelona",9,"Folarin Balogun","Sub",NA,0,0,NA,"F. Balogun",1295,84,"Monaco",1295
1296,617,80,20,65,3.045,29.716,"SecondHalf","Save","Successful",NA,NA,NA,"c(91, 109, 113, 112, 83, 77, 79, 81)",TRUE,80774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.2666666666667,2722595325,83,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,NA,179,11115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,"699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-20 00:29:29",0,"Stade Louis-II","Allard Lindhout","2 : 1",248,65,NA,NA,NA,"Barcelona","Monaco",1,"Marc-Andre ter Stegen","GK",TRUE,0,0,NA,"M. t. Stegen",1296,84,"Monaco",1296
1297,618,80,21,65,2.52,22.984,"SecondHalf","CornerAwarded","Unsuccessful",NA,NA,NA,"122",FALSE,80774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.2833333333333,2722595337,83,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-20 00:29:29",0,"Stade Louis-II","Allard Lindhout","2 : 1",248,65,NA,NA,NA,"Barcelona","Monaco",1,"Marc-Andre ter Stegen","GK",TRUE,0,0,NA,"M. t. Stegen",1297,84,"Monaco",1297
1298,700,80,21,248,102.48,45.016,"SecondHalf","CornerAwarded","Successful",NA,NA,NA,"122",FALSE,384065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.2833333333333,2722595335,83,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,"618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-20 00:29:29",0,"Stade Louis-II","Allard Lindhout","2 : 1",248,65,NA,NA,NA,"Monaco","Barcelona",9,"Folarin Balogun","Sub",NA,0,0,NA,"F. Balogun",1298,84,"Monaco",1298
1299,701,80,57,248,104.37,0.476,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 138, 124, 126, 31, 33, 34, 35, 37, 217, 218)",TRUE,320313,100.485,27.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.8833333333333,2722595491,83,141,56,140,212,213,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40.8","Center","95.7","27.5","1.71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-20 00:29:29",0,"Stade Louis-II","Allard Lindhout","2 : 1",248,65,NA,NA,NA,"Monaco","Barcelona",12,"Caio Henrique","Sub",NA,25.8148195714148,0,98.1086268446413,"C. Henrique",1299,84,"Monaco",1299
1300,620,81,1,65,8.82,45.764,"SecondHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 215)",TRUE,349760,30.345,57.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.95,2722595505,84,141,56,140,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84.4","Back","28.9","24.5","0.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-20 00:29:29",0,"Stade Louis-II","Allard Lindhout","2 : 1",248,65,NA,NA,NA,"Barcelona","Monaco",7,"Ferran Torres","Sub",NA,0,0,28.3783194155913,"F. Torres",1300,84,"Monaco",1300
1301,702,81,5,248,62.895,9.18,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 127, 35, 37, 215, 218)",TRUE,244560,20.055,23.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.0166666666667,2722595559,84,141,56,140,212,213,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34.6","Back","19.1","45.2","2.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-20 00:29:29",0,"Stade Louis-II","Allard Lindhout","2 : 1",248,65,0.01870347,0.01001304,-0.00869043,"Monaco","Barcelona",10,"Aleksandr Golovin","Sub",NA,-36.712058297842,0,161.483239077259,"A. Golovin",1301,84,"Monaco",1301
1302,703,81,10,248,20.055,23.528,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 37, 217, 218)",TRUE,383689,82.11,40.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.1,2722595577,84,141,56,140,212,213,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59.9","Center","78.2","64.4","0.27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-20 00:29:29",0,"Stade Louis-II","Allard Lindhout","2 : 1",248,65,NA,NA,NA,"Monaco","Barcelona",16,"Philipp Kohn","GK",TRUE,61.7286387726304,0,15.4953919070102,"P. Kohn",1302,84,"Monaco",1302
1303,622,81,19,65,29.715,27.064,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 124, 128, 36, 37, 217, 218)",TRUE,80774,76.65,55.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.25,2722595595,84,141,56,140,212,213,155,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81.8","Left","73.0","54.9","0.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-20 00:29:29",0,"Stade Louis-II","Allard Lindhout","2 : 1",248,65,NA,NA,NA,"Barcelona","Monaco",1,"Marc-Andre ter Stegen","GK",TRUE,39.9482585306544,0,31.3205594617245,"M. t. Stegen",1303,84,"Monaco",1303
1304,705,81,25,248,23.52,15.436,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 37, 217, 218)",TRUE,371063,79.065,42.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.35,2722595639,84,141,56,140,212,213,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62.7","Center","75.3","61.8","0.46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-20 00:29:29",0,"Stade Louis-II","Allard Lindhout","2 : 1",248,65,NA,NA,NA,"Monaco","Barcelona",17,"Wilfried Singo","DR",TRUE,56.2329655447442,0,26.0906700324939,"W. Singo",1304,84,"Monaco",1304
1305,623,81,29,65,26.25,27.88,"SecondHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 215)",TRUE,534792,30.24,2.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.4166666666667,2722595663,84,141,56,140,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.0","Back","28.8","25.5","4.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-20 00:29:29",0,"Stade Louis-II","Allard Lindhout","2 : 1",248,65,NA,NA,NA,"Barcelona","Monaco",36,"Sergi Dominguez","Sub",NA,0,0,-80.9887872248602,"S. Dominguez",1305,84,"Monaco",1305
1306,625,81,33,65,29.715,2.924,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 29, 35, 37, 215, 218)",TRUE,301019,28.35,4.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.4833333333333,2722595675,84,141,56,140,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.5","Back","27.0","2.0","2.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-20 00:29:29",0,"Stade Louis-II","Allard Lindhout","2 : 1",248,65,NA,NA,NA,"Barcelona","Monaco",23,"Jules Kounde","DR",TRUE,-0.712991938500807,0,132.378361309537,"J. Kounde",1306,84,"Monaco",1306
1307,706,81,36,248,74.55,65.484,"SecondHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,470978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.5333333333333,2722595681,84,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-20 00:29:29",0,"Stade Louis-II","Allard Lindhout","2 : 1",248,65,NA,NA,NA,"Monaco","Barcelona",21,"George Ilenikhena","Sub",NA,0,0,NA,"G. Ilenikhena",1307,84,"Monaco",1307
1308,626,81,36,65,27.93,8.296,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 124, 128, 36, 38, 217, 218)",TRUE,534792,83.055,6.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.5333333333333,2722595711,84,141,56,140,212,213,155,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.2","Right","79.1","55.2","6.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-20 00:29:29",0,"Stade Louis-II","Allard Lindhout","2 : 1",248,65,NA,NA,NA,"Barcelona","Monaco",36,"Sergi Dominguez","Sub",NA,45.8694447593774,0,-2.11936646903908,"S. Dominguez",1308,84,"Monaco",1308
1309,708,81,55,248,14.28,41.752,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 36, 37, 215, 218)",TRUE,383689,21.945,50.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.85,2722595815,84,141,56,140,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74.7","Back","20.9","11.9","0.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-20 00:29:29",0,"Stade Louis-II","Allard Lindhout","2 : 1",248,65,0.01082722,0.00942382,-0.0014034,"Monaco","Barcelona",16,"Philipp Kohn","GK",TRUE,6.31431198051357,0,49.7179497019102,"P. Kohn",1309,84,"Monaco",1309
