"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_PassEndY","type_value_Length","type_value_Angle","type_value_Zone","type_value_PassEndX","type_value_Longball","type_value_Defensive","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_ShotAssist","type_value_KeyPass","type_value_RegularPlay","type_value_Assisted","type_value_LeftFoot","type_value_RelatedEventId","type_value_GoalMouthZ","type_value_GoalMouthY","type_value_OutOfBoxCentre","type_value_IndividualPlay","type_value_BlockedX","type_value_BlockedY","type_value_LowCentre","type_value_Blocked","type_value_OutfielderBlock","type_value_MissLeft","type_value_CornerTaken","type_value_Chipped","type_value_LayOff","type_value_GoalKick","type_value_ThrowIn","type_value_PlayerCaughtOffside","type_value_GoalDisallowed","type_value_IndirectFreekickTaken","type_value_FreekickTaken","type_value_Cross","type_value_Head","type_value_LeadingToAttempt","type_value_Volley","type_value_BoxCentre","type_value_FirstTouch","type_value_DivingSave","type_value_Hands","type_value_Collected","type_value_KeeperSaveInTheBox","type_value_HeadPass","type_value_MissRight","type_value_KeeperThrow","type_value_Foul","type_value_IntentionalAssist","type_value_SetPiece","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_BigChance","type_value_LowLeft","type_value_SmallBoxRight","type_value_MissHigh","type_value_LowRight","type_value_BoxRight","type_value_Throughball","type_value_OneOnOne","type_value_RightFoot","type_value_HighRight","type_value_StandingSave","type_value_ParriedSafe","type_value_KeeperSaveObox","type_value_SmallBoxCentre","type_value_HighClaim","type_value_HighLeft","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_TeamFormation","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_InvolvedPlayers","type_value_Yellow","type_value_OverRun","type_value_BlockedCross","type_value_BoxLeft","type_value_FromCorner","value_PassEndY","value_Length","value_Angle","value_Zone","value_PassEndX","value_Longball","value_Defensive","value_OppositeRelatedEvent","value_Offensive","value_ShotAssist","value_KeyPass","value_RegularPlay","value_Assisted","value_LeftFoot","value_RelatedEventId","value_GoalMouthZ","value_GoalMouthY","value_OutOfBoxCentre","value_IndividualPlay","value_BlockedX","value_BlockedY","value_LowCentre","value_Blocked","value_OutfielderBlock","value_MissLeft","value_CornerTaken","value_Chipped","value_LayOff","value_GoalKick","value_ThrowIn","value_PlayerCaughtOffside","value_GoalDisallowed","value_IndirectFreekickTaken","value_FreekickTaken","value_Cross","value_Head","value_LeadingToAttempt","value_Volley","value_BoxCentre","value_FirstTouch","value_DivingSave","value_Hands","value_Collected","value_KeeperSaveInTheBox","value_HeadPass","value_MissRight","value_KeeperThrow","value_Foul","value_IntentionalAssist","value_SetPiece","value_BigChanceCreated","value_IntentionalGoalAssist","value_BigChance","value_LowLeft","value_SmallBoxRight","value_MissHigh","value_LowRight","value_BoxRight","value_Throughball","value_OneOnOne","value_RightFoot","value_HighRight","value_StandingSave","value_ParriedSafe","value_KeeperSaveObox","value_SmallBoxCentre","value_HighClaim","value_HighLeft","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_TeamFormation","value_CaptainPlayerId","value_TeamPlayerFormation","value_InvolvedPlayers","value_Yellow","value_OverRun","value_BlockedCross","value_BoxLeft","value_FromCorner","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1538,899,87,20,65,56.175,61.54,"SecondHalf","Interception","Successful",NA,NA,NA,"c(91, 101, 56)",TRUE,463838,56.175,61.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.3333333333333,2745054693,90,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,NA,NA,NA,"Barcelona","FK Crvena Zvezda",16,"Fermin Lopez","Sub",NA,0,0,0,"F. Lopez",1538,75,"Barcelona",1538
1539,577,87,22,579,39.585,6.8,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,450392,40.005,1.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.3666666666667,2745054735,90,141,212,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.9","4.8","4.80","Back","38.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,0.01126267,0.01126267,0,"FK Crvena Zvezda","Barcelona",24,"Nasser Djiga","DC",TRUE,-1.61323478775809,0,-85.0282108724944,"N. Djiga",1539,75,"Barcelona",1539
1540,578,87,26,579,39.375,2.38,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 37, 216, 218)",TRUE,477549,65.835,3.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.4333333333333,2745054757,90,141,212,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.7","26.5","0.03","Right","62.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,NA,NA,NA,"FK Crvena Zvezda","Barcelona",66,"Seol Young-Woo","DR",TRUE,23.0179483525219,0,1.7663848463315,"S. Young-Woo",1540,75,"Barcelona",1540
1541,901,87,30,65,30.87,66.912,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 128, 36, 38, 215, 218)",TRUE,106885,33.285,66.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.5,2745054773,90,141,212,213,56,140,1,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97.8","2.4","6.12","Back","31.7",NA,NA,"579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,NA,NA,NA,"Barcelona","FK Crvena Zvezda",5,"Inigo Martinez","DC",TRUE,2.37045641442477,0,-9.58923572873987,"I. Martinez",1541,75,"Barcelona",1541
1542,579,87,30,579,64.575,1.36,"SecondHalf","BlockedPass","Successful",NA,NA,NA,"c(91, 60)",TRUE,402097,64.575,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.5,2745054783,90,NA,NA,NA,56,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,"901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,NA,NA,NA,"FK Crvena Zvezda","Barcelona",73,"Egor Prutsev","Sub",NA,0,0,0,"E. Prutsev",1542,75,"Barcelona",1542
1543,903,87,41,65,33.6,68,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 212, 36, 38, 216)",TRUE,512879,39.06,63.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.6833333333333,2745054869,90,141,212,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93.5","7.9","5.48","Back","37.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,0.00977659,0.01126267,0.00148608,"Barcelona","FK Crvena Zvezda",35,"Gerard Martin","DL",TRUE,6.81124180980953,0,-38.9909940425054,"G. Martin",1543,75,"Barcelona",1543
1544,904,87,42,65,39.06,63.58,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,463838,32.13,66.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.7,2745054871,90,141,212,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97.1","7.3","2.80","Back","30.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,0.01126267,0.00977659,-0.00148608,"Barcelona","FK Crvena Zvezda",16,"Fermin Lopez","Sub",NA,-7.3271841561527,0,160.544397782039,"F. Lopez",1544,75,"Barcelona",1544
1545,905,87,45,65,37.065,65.688,"SecondHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 53)",TRUE,512879,37.065,65.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.75,2745054899,90,NA,NA,NA,56,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,"581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,NA,NA,NA,"Barcelona","FK Crvena Zvezda",35,"Gerard Martin","DL",TRUE,0,0,0,"G. Martin",1545,75,"Barcelona",1545
1546,581,87,45,579,67.935,2.312,"SecondHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,402097,67.935,2.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.75,2745054919,90,NA,NA,NA,56,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,"905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,NA,NA,NA,"FK Crvena Zvezda","Barcelona",73,"Egor Prutsev","Sub",NA,0,0,0,"E. Prutsev",1546,75,"Barcelona",1546
1547,907,87,51,65,38.64,68,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 212, 35, 38, 216)",TRUE,512879,37.8,48.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.85,2745054965,90,141,212,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71.5","20.5","4.67","Back","36.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,0.01126267,0.01269174,0.00142907,"Barcelona","FK Crvena Zvezda",35,"Gerard Martin","DL",TRUE,5.79108393433009,0,-92.4818549804207,"G. Martin",1547,75,"Barcelona",1547
1548,908,87,53,65,37.8,48.62,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 29, 36, 38, 216, 218)",TRUE,454343,40.53,20.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.8833333333333,2745054969,90,141,212,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29.7","28.6","4.81","Back","38.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,NA,NA,NA,"Barcelona","FK Crvena Zvezda",17,"Marc Casado","DMC",TRUE,2.84071188913072,0,-84.513821006309,"M. Casado",1548,75,"Barcelona",1548
1549,584,87,58,579,69.93,43.928,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,395174,70.035,37.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.9666666666667,2745055007,90,141,212,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54.8","6.7","4.73","Center","66.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,0.0241224,0.02385149,-0.000270909999999999,"FK Crvena Zvezda","Barcelona",27,"Milson","Sub",NA,1.33116600734643,0,-89.0973050612068,"Milson",1549,75,"Barcelona",1549
1550,585,87,58,579,70.035,37.264,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 37, 217, 218)",TRUE,361898,76.86,41.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.9666666666667,2745055009,90,141,212,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60.9","8.0","0.55","Center","73.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,NA,NA,NA,"FK Crvena Zvezda","Barcelona",32,"Luka Ilic","Sub",NA,6.01723499921452,0,31.2897935456856,"L. Ilic",1550,75,"Barcelona",1550
1551,909,87,59,65,31.71,29.648,"SecondHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,454343,31.71,29.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.9833333333333,2745055015,90,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,NA,NA,NA,"Barcelona","FK Crvena Zvezda",17,"Marc Casado","DMC",TRUE,0,0,0,"M. Casado",1551,75,"Barcelona",1551
1552,586,88,0,579,76.44,40.324,"SecondHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 53)",TRUE,395174,76.44,40.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,2745055017,91,NA,NA,NA,56,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,"910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,NA,NA,NA,"FK Crvena Zvezda","Barcelona",27,"Milson","Sub",NA,0,0,0,"Milson",1552,75,"Barcelona",1552
1553,910,88,0,65,28.56,27.676,"SecondHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,106885,28.56,27.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,2745055045,91,NA,NA,NA,56,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,"586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,NA,NA,NA,"Barcelona","FK Crvena Zvezda",5,"Inigo Martinez","DC",TRUE,0,0,0,"I. Martinez",1553,75,"Barcelona",1553
