"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Angle","type_value_PassEndY","type_value_Length","type_value_PassEndX","type_value_Zone","type_value_OppositeRelatedEvent","type_value_Foul","type_value_Offensive","type_value_Defensive","type_value_FreekickTaken","type_value_Chipped","type_value_ThrowIn","type_value_HeadPass","type_value_GoalKick","type_value_Longball","type_value_MissHigh","type_value_KeeperThrow","type_value_LayOff","type_value_ShotAssist","type_value_IntentionalAssist","type_value_KeyPass","type_value_Assisted","type_value_BlockedX","type_value_GoalMouthY","type_value_BlockedY","type_value_RelatedEventId","type_value_HighCentre","type_value_FirstTouch","type_value_FastBreak","type_value_BoxCentre","type_value_RightFoot","type_value_GoalMouthZ","type_value_Hands","type_value_ParriedSafe","type_value_KeeperSaveInTheBox","type_value_MissLeft","type_value_MissRight","type_value_Cross","type_value_CornerTaken","type_value_LeftFoot","type_value_Head","type_value_FromCorner","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_HighLeft","type_value_BigChance","type_value_SmallBoxCentre","type_value_IndividualPlay","type_value_OutOfBoxCentre","type_value_StandingSave","type_value_Collected","type_value_KeeperSaveObox","type_value_Throughball","type_value_LowCentre","type_value_RegularPlay","type_value_ParriedDanger","type_value_DivingSave","type_value_Feet","type_value_LowRight","type_value_Yellow","type_value_Red","type_value_DirectFreekick","type_value_Blocked","type_value_Volley","type_value_OutfielderBlock","type_value_AerialFoul","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_BoxRight","type_value_LastMan","type_value_BoxLeft","type_value_LowLeft","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_SetPiece","type_value_OverRun","type_value_OneOnOne","type_value_BlockedCross","type_value_HighClaim","value_Angle","value_PassEndY","value_Length","value_PassEndX","value_Zone","value_OppositeRelatedEvent","value_Foul","value_Offensive","value_Defensive","value_FreekickTaken","value_Chipped","value_ThrowIn","value_HeadPass","value_GoalKick","value_Longball","value_MissHigh","value_KeeperThrow","value_LayOff","value_ShotAssist","value_IntentionalAssist","value_KeyPass","value_Assisted","value_BlockedX","value_GoalMouthY","value_BlockedY","value_RelatedEventId","value_HighCentre","value_FirstTouch","value_FastBreak","value_BoxCentre","value_RightFoot","value_GoalMouthZ","value_Hands","value_ParriedSafe","value_KeeperSaveInTheBox","value_MissLeft","value_MissRight","value_Cross","value_CornerTaken","value_LeftFoot","value_Head","value_FromCorner","value_BigChanceCreated","value_IntentionalGoalAssist","value_HighLeft","value_BigChance","value_SmallBoxCentre","value_IndividualPlay","value_OutOfBoxCentre","value_StandingSave","value_Collected","value_KeeperSaveObox","value_Throughball","value_LowCentre","value_RegularPlay","value_ParriedDanger","value_DivingSave","value_Feet","value_LowRight","value_Yellow","value_Red","value_DirectFreekick","value_Blocked","value_Volley","value_OutfielderBlock","value_AerialFoul","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_TeamPlayerFormation","value_CaptainPlayerId","value_TeamFormation","value_InvolvedPlayers","value_BoxRight","value_LastMan","value_BoxLeft","value_LowLeft","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_SetPiece","value_OverRun","value_OneOnOne","value_BlockedCross","value_HighClaim","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1203,473,63,51,338,3.78,33.932,"SecondHalf","Punch","Unsuccessful",NA,NA,NA,"c(91, 95, 206, 215)",TRUE,276366,23.52,21.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.4,2718527621,71,213,141,212,140,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.74","32.2","23.1","22.4",NA,"663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Spain","Switzerland",1,"David Raya","GK",TRUE,0,0,-31.3717665802402,"D. Raya",1203,51,"Spain",1203
1204,664,63,55,423,81.69,45.016,"SecondHalf","SavedShot","Successful",NA,NA,NA,"c(91, 10, 2, 5, 11, 12)",TRUE,327702,NA,NA,88.5,58.3,19,33.864,TRUE,NA,NA,NA,NA,NA,71.4666666666667,2718527641,71,NA,NA,NA,NA,56,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,102,147,NA,NA,328,NA,NA,20,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,215,18,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,82,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88.5","49.8","58.3",NA,NA,NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Switzerland","Spain",20,"Michel Aebischer","DML",TRUE,0,0,NA,"M. Aebischer",1204,51,"Spain",1204
1205,474,63,55,338,10.08,30.804,"SecondHalf","Save","Successful",NA,NA,NA,"c(91, 58)",TRUE,349760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.4666666666667,2718527655,71,NA,NA,NA,NA,56,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Spain","Switzerland",11,"Ferran Torres","Sub",NA,0,0,NA,"F. Torres",1205,51,"Spain",1205
1206,475,63,57,338,37.17,16.796,"SecondHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,294193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.5,2718527693,71,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Spain","Switzerland",8,"Fabian Ruiz","MC",TRUE,0,0,NA,"F. Ruiz",1206,51,"Spain",1206
1207,476,63,58,338,29.085,25.84,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 37, 216, 218)",TRUE,357839,57.96,28.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.5166666666667,2718527729,71,213,141,212,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.08","41.6","29.0","55.2","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Spain","Switzerland",5,"Dani Vivian","Sub",NA,28.9667632136649,0,4.8459037063049,"D. Vivian",1207,51,"Spain",1207
1208,665,64,4,423,48.3,38.216,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 139, 36, 38, 216, 218)",TRUE,364228,58.38,31.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.6166666666667,2718527763,72,213,141,212,140,56,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.68","46.0","12.2","55.6","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Switzerland","Spain",2,"Becir Omeragic","DMR",TRUE,10.1572464344472,0,-34.5316751349135,"B. Omeragic",1208,51,"Spain",1208
1209,977,64,5,423,58.17,32.912,"SecondHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,298737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.6333333333333,2718569997,72,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Switzerland","Spain",16,"Vincent Sierro","Sub",NA,0,0,NA,"V. Sierro",1209,51,"Spain",1209
1210,478,64,7,338,40.845,39.78,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,122117,44.31,52.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.6666666666667,2718527797,72,213,141,212,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.30","76.6","12.8","42.2","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Spain","Switzerland",14,"Aymeric Laporte","DC",TRUE,1.08671792980434,0,74.2768037070849,"A. Laporte",1210,51,"Spain",1210
1211,478.5,64,8.5,338,44.31,52.088,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,107252,38.22,52.768,NA,NA,NA,NA,NA,479,NA,NA,NA,NA,71.6916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Spain","Switzerland",12,"Alex Grimaldo","DL",TRUE,0,-6.03905567791467,173.628831984169,"A. Grimaldo",1211,51,"Spain",1211
1212,479,64,10,338,38.22,52.768,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,107252,13.965,35.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.7166666666667,2718527845,72,213,141,212,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.75","52.7","29.6","13.3","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Spain","Switzerland",12,"Alex Grimaldo","DL",TRUE,-21.6863283464048,0,-145.081766678217,"A. Grimaldo",1212,51,"Spain",1212
1213,666,64,12,423,0,0,"SecondHalf","FormationChange","Successful",NA,NA,NA,"integer(0)",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.75,2718527827,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,59,NA,131,194,130,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5","1, 18, 20, 2, 5, 22, 8, 16, 7, 23, 17, 21, 12, 11, 15, 9, 14, 19",NA,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0","297390","13","336028,404193,327702,364228,297390,243580,302691,298737,143695,424624,381550,366704,103542,119172,379684,327701,383206,450272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Switzerland","Spain",NA,NA,NA,NA,0,0,NA,NA,1213,51,"Spain",1213
1214,480,64,14,338,12.915,28.492,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 29, 124, 36, 38, 215, 218)",TRUE,276366,28.035,4.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.7833333333333,2718527881,72,213,141,212,140,56,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.27","6.1","28.7","26.7","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Spain","Switzerland",1,"David Raya","GK",TRUE,9.69806348159362,0,-58.15568339296,"D. Raya",1214,51,"Spain",1214
1215,667,64,17,423,70.77,59.228,"SecondHalf","Interception","Successful",NA,NA,NA,"c(91, 101, 56)",TRUE,424624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.8333333333333,2718527887,72,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Switzerland","Spain",23,"Zeki Amdouni","FWR",TRUE,0,0,NA,"Z. Amdouni",1215,52,"Switzerland",1215
1216,481,64,19,338,8.715,4.42,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 128, 36, 38, 215, 218)",TRUE,357839,14.595,4.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.8666666666667,2718527953,72,213,141,212,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.21","5.9","5.9","13.9","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Spain","Switzerland",5,"Dani Vivian","Sub",NA,5.47739702436778,0,-3.9692634567195,"D. Vivian",1216,52,"Switzerland",1216
1217,668,64,20,423,86.73,62.9,"SecondHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,424624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.8833333333333,2718527943,72,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Switzerland","Spain",23,"Zeki Amdouni","FWR",TRUE,0,0,NA,"Z. Amdouni",1217,52,"Switzerland",1217
