"eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","typeId","name","assist","type_value_Involved","type_value_Team player formation","type_value_Jersey number","type_value_Captain","type_value_Team formation","type_value_Player position","type_value_Team kit","type_value_Resume","type_value_Direction of Play","type_value_Zone","type_value_Angle","type_value_Pass End Y","type_value_Kick Off","type_value_Pass End X","type_value_Length","type_value_Launch","type_value_Long ball","type_value_Goal Kick","type_value_Chipped","type_value_Not visible","type_value_High","type_value_Head","type_value_Out of play","type_value_Throw-in","type_value_Blocked
Pass","type_value_Offensive","type_value_Opposite related event ID","type_value_Defensive","type_value_None","type_value_Head pass","type_value_Flick-on","type_value_Low","type_value_Switch of play","type_value_Cross","type_value_In-swinger","type_value_Right footed","type_value_Out-swinger","type_value_Left footed","type_value_Assist","type_value_Out of box-centre","type_value_Individual Play","type_value_Low centre","type_value_Swerve Left","type_value_Related event ID","type_value_Regular play","type_value_Goal mouth y coordinate","type_value_Assisted","type_value_Blocked y co-ordinate","type_value_Goal mouth z coordinate","type_value_Blocked x co-ordinate","type_value_Standing","type_value_Collected","type_value_Hands","type_value_GK Start","type_value_Left","type_value_Right","type_value_Corner taken","type_value_Low right","type_value_Parried safe","type_value_Diving","type_value_Intentional
assist","type_value_From corner","type_value_Box-centre","type_value_First Touch","type_value_High left","type_value_GK Y Coordinate","type_value_GK X blocked","type_value_Foul","type_value_Direct","type_value_Shirt Pull/Holding","type_value_Free kick taken","type_value_Set piece","type_value_Small box- centre","type_value_Shove/push","type_value_Pull Back","type_value_Hand","type_value_Through ball","type_value_Volley","type_value_Big Chance","type_value_Feet","type_value_Strong","type_value_Swerve Moving","type_value_Keeper Throw","type_value_Attempted Tackle","type_value_Swerve Right","type_value_Low left","type_value_Blocked","type_value_Def block","type_value_Box-right","type_value_Weak","type_value_1 on 1","type_value_Lay-off","type_value_High Right","type_value_Yellow Card","type_value_Gk kick from hands","type_value_End type","type_value_Tactical","type_value_Position Side ID","type_value_Detailed Position ID","type_value_Formation slot","type_value_Free kick","type_value_Reaching","type_value_Overhit Cross","type_value_Close left","type_value_Overrun","type_value_Box-left","type_value_Fast Break","type_value_Players caught offside","type_value_Indirect","type_value_Small box-right","type_value_Six yard blocked","type_value_High centre","type_value_Other body part","type_value_Time wasting","type_value_Blocked cross","type_value_Throw-in set
piece","type_value_Game end","value_Involved","value_Team player formation","value_Jersey number.x","value_Captain","value_Team formation","value_Player position","value_Team kit","value_Resume","value_Direction of Play","value_Zone","value_Angle","value_Pass End Y","value_Kick Off","value_Pass End X","value_Length","value_Launch","value_Long ball","value_Goal Kick","value_Chipped","value_Not visible","value_High","value_Head","value_Out of play","value_Throw-in","value_Blocked
Pass","value_Offensive","value_Opposite related event ID","value_Defensive","value_None","value_Head pass","value_Flick-on","value_Low","value_Switch of play","value_Cross","value_In-swinger","value_Right footed","value_Out-swinger","value_Left footed","value_Assist","value_Out of box-centre","value_Individual Play","value_Low centre","value_Swerve Left","value_Related event ID","value_Regular play","value_Goal mouth y coordinate","value_Assisted","value_Blocked y co-ordinate","value_Goal mouth z coordinate","value_Blocked x co-ordinate","value_Standing","value_Collected","value_Hands","value_GK Start","value_Left","value_Right","value_Corner taken","value_Low right","value_Parried safe","value_Diving","value_Intentional
assist","value_From corner","value_Box-centre","value_First Touch","value_High left","value_GK Y Coordinate","value_GK X blocked","value_Foul","value_Direct","value_Shirt Pull/Holding","value_Free kick taken","value_Set piece","value_Small box- centre","value_Shove/push","value_Pull Back","value_Hand","value_Through ball","value_Volley","value_Big Chance","value_Feet","value_Strong","value_Swerve Moving","value_Keeper Throw","value_Attempted Tackle","value_Swerve Right","value_Low left","value_Blocked","value_Def block","value_Box-right","value_Weak","value_1 on 1","value_Lay-off","value_High Right","value_Yellow Card","value_Gk kick from hands","value_End type","value_Tactical","value_Position Side ID","value_Detailed Position ID","value_Formation slot","value_Free kick","value_Reaching","value_Overhit Cross","value_Close left","value_Overrun","value_Box-left","value_Fast Break","value_Players caught offside","value_Indirect","value_Small box-right","value_Six yard blocked","value_High centre","value_Other body part","value_Time wasting","value_Blocked cross","value_Throw-in set
piece","value_Game end","teamName","h_a","ft","timeStamp","venueName","competition","season","index","start_zone_value_xT","end_zone_value_xT","xT","oppositionTeamName","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number","formation_position","formation_name","value_Jersey number.y"
688,70,56,"1r541mega6d838hi0p44sv0h2",48.51,65.484,"SecondHalf","Pass","Successful",NA,NA,NA,NA,NA,"4vdmmwetnlmvrc4erlhjbcvoq",60.69,65.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.0166666666667,2738314833,1,"Rafael Obrador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,213,141,NA,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","0.03","96.9",NA,"57.8","12.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RC Deportivo de La Coruña","away","2 : 1","2024-10-24","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",1457,0.01248344,0.01473596,0.00225252,"Levante UD",10.0774527004376,0,1.9185501135828,"R. Obrador",1457,81,"RC Deportivo de La Coruña",1457,"LB","433",33
678,70,57,"1r541mega6d838hi0p44sv0h2",55.86,64.804,"SecondHalf","BallRecovery","Successful",NA,NA,NA,NA,NA,"4pk1mszqyrckgiqmw25qtuzv8",55.86,64.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.0333333333333,2738313669,49,"David Mella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RC Deportivo de La Coruña","away","2 : 1","2024-10-24","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",1458,NA,NA,NA,"Levante UD",0,0,0,"D. Mella",1458,81,"RC Deportivo de La Coruña",1458,"RW","433",17
679,70,57,"1r541mega6d838hi0p44sv0h2",55.65,64.464,"SecondHalf","Pass","Successful",NA,NA,NA,NA,NA,"4pk1mszqyrckgiqmw25qtuzv8",60.48,56.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.0333333333333,2738313693,1,"David Mella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,213,141,NA,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","5.29","83.8",NA,"57.6","8.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RC Deportivo de La Coruña","away","2 : 1","2024-10-24","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",1459,0.01473596,0.01611813,0.00138217,"Levante UD",7.89265726895703,0,-57.148782700344,"D. Mella",1459,81,"RC Deportivo de La Coruña",1459,"RW","433",17
680,70,58,"1r541mega6d838hi0p44sv0h2",60.585,57.596,"SecondHalf","Pass","Successful",NA,NA,NA,NA,NA,"a8ws0c0qiekoeqib6xxet0ixh",65.31,60.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.05,2738313713,1,"Lucas Perez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,213,141,NA,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","0.58","89.3",NA,"62.2","5.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RC Deportivo de La Coruña","away","2 : 1","2024-10-24","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",1460,0.01870347,0.0174506,-0.00125287,"Levante UD",2.44538295687099,0,33.5049807316935,"L. Perez",1460,81,"RC Deportivo de La Coruña",1460,"ST","433",7
681,70,59,"1r541mega6d838hi0p44sv0h2",66.675,61.404,"SecondHalf","Pass","Successful",NA,NA,NA,NA,NA,"a6s1y8miydq1yqhyieh1l7f1l",80.85,64.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.0666666666667,2738313753,1,"M. Bouldini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,213,141,NA,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","0.21","94.7",NA,"77.0","14.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RC Deportivo de La Coruña","away","2 : 1","2024-10-24","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",1461,0.0174506,0.02756312,0.01011252,"Levante UD",8.29270042859789,0,11.9188037403225,"M. Bouldini",1461,81,"RC Deportivo de La Coruña",1461,"Sub","433",24
681.5,71,0.5,"1r541mega6d838hi0p44sv0h2",80.85,64.396,"SecondHalf","Carry","Successful",999,"takeOns","0",NA,TRUE,"4pk1mszqyrckgiqmw25qtuzv8",88.935,62.628,NA,NA,NA,NA,NA,682,NA,NA,NA,NA,73.0916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RC Deportivo de La Coruña","away","2 : 1","2024-10-24","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",1462,0.02756312,0.03485072,0.0072876,"Levante UD",0,5.9943640064393,-12.3350716535698,NA,1462,81,"RC Deportivo de La Coruña",1462,"RW","433",17
682,71,2,"1r541mega6d838hi0p44sv0h2",88.935,62.628,"SecondHalf","Pass","Successful",NA,NA,NA,NA,NA,"4pk1mszqyrckgiqmw25qtuzv8",88.41,20.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.1166666666667,2738313793,1,"David Mella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,213,141,NA,140,212,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,224,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","4.70","29.8",NA,"84.2","42.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RC Deportivo de La Coruña","away","2 : 1","2024-10-24","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",1463,0.03485072,0.05491138,0.02006066,"Levante UD",11.2890557573834,0,-90.7100071879803,"D. Mella",1463,81,"RC Deportivo de La Coruña",1463,"RW","433",17
683,71,7,"1r541mega6d838hi0p44sv0h2",90.09,20.332,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,NA,NA,"51b7kbz09togoaueykwbm385",94.08,34.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.2,2738313851,1,"Ximo Navarro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,213,141,NA,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","1.29","50.5",NA,"89.6","14.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RC Deportivo de La Coruña","away","2 : 1","2024-10-24","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",1464,NA,NA,NA,"Levante UD",9.30148069820834,0,74.1010735618795,"X. Navarro",1464,81,"RC Deportivo de La Coruña",1464,"Sub","433",23
600,71,8,"4grc9qgcvusllap8h5j6gc5h5",7.875,34.816,"SecondHalf","Clearance","Successful",NA,NA,NA,NA,NA,"49230s4p4daocrftccqqbeqjt",30.03,34.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.2166666666667,2738313879,12,"Adrian de la Fuente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,213,141,NA,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","6.28","51.0",NA,"28.6","22.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Levante UD","home","2 : 1","2024-10-24","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",1465,NA,NA,NA,"RC Deportivo de La Coruña",0,0,-0.351709688122631,"A. d. la Fuente",1465,81,"RC Deportivo de La Coruña",1465,"LCD","4231",4
684,71,9,"1r541mega6d838hi0p44sv0h2",74.76,43.656,"SecondHalf","Pass","Successful",NA,NA,NA,NA,NA,"bznkfclbiwpcx4k8wub7q7skq",77.07,49.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.2333333333333,2738313891,1,"Diego Villares",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,213,141,NA,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","1.17","72.3",NA,"73.4","6.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RC Deportivo de La Coruña","away","2 : 1","2024-10-24","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",1466,0.0241224,0.0241224,0,"Levante UD",-0.0367705904034352,0,67.2473114443356,"D. Villares",1466,81,"RC Deportivo de La Coruña",1466,"CMF","433",8
685,71,10,"1r541mega6d838hi0p44sv0h2",76.02,47.6,"SecondHalf","Pass","Successful",NA,NA,NA,NA,NA,"1iqywa6tuuujqemqpfcxs4nze",69.615,41.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.25,2738313905,1,"Mario Soriano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,213,141,NA,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","3.88","61.4",NA,"66.3","8.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RC Deportivo de La Coruña","away","2 : 1","2024-10-24","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",1467,0.0241224,0.0199707,-0.0041517,"Levante UD",-4.21168326451748,0,-137.602774312463,"M. Soriano",1467,81,"RC Deportivo de La Coruña",1467,"LMF","433",21
