"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Zone","type_value_Angle","type_value_Length","type_value_PassEndX","type_value_PassEndY","type_value_Defensive","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_LeadingToAttempt","type_value_BoxCentre","type_value_LeftFoot","type_value_GoalMouthY","type_value_GoalMouthZ","type_value_FirstTouch","type_value_RegularPlay","type_value_MissHigh","type_value_GoalKick","type_value_Longball","type_value_HeadPass","type_value_Chipped","type_value_LayOff","type_value_RightFoot","type_value_Cross","type_value_KeeperThrow","type_value_MissLeft","type_value_CornerTaken","type_value_ThrowIn","type_value_Foul","type_value_RelatedEventId","type_value_Yellow","type_value_FreekickTaken","type_value_Head","type_value_BlockedCross","type_value_BlockedX","type_value_LowCentre","type_value_BlockedY","type_value_FromCorner","type_value_Blocked","type_value_OutfielderBlock","type_value_Penalty","type_value_BigChance","type_value_HighRight","type_value_DivingSave","type_value_KeeperMissed","type_value_ShotAssist","type_value_KeyPass","type_value_Assisted","type_value_IndividualPlay","type_value_BoxRight","type_value_ParriedSafe","type_value_Feet","type_value_KeeperSaveInTheBox","type_value_OutOfBoxCentre","type_value_MissRight","type_value_IntentionalAssist","type_value_HighCentre","type_value_Hands","type_value_KeeperSaveObox","type_value_Throughball","type_value_OverRun","type_value_LowLeft","type_value_AerialFoul","type_value_DirectFreekick","type_value_LowRight","type_value_SetPiece","type_value_Volley","type_value_StandingSave","type_value_ParriedDanger","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_HighLeft","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_DeepBoxRight","type_value_HighClaim","type_value_CaptainPlayerId","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_TeamPlayerFormation","type_value_Red","type_value_FastBreak","type_value_OtherBodyPart","value_Zone","value_Angle","value_Length","value_PassEndX","value_PassEndY","value_Defensive","value_OppositeRelatedEvent","value_Offensive","value_LeadingToAttempt","value_BoxCentre","value_LeftFoot","value_GoalMouthY","value_GoalMouthZ","value_FirstTouch","value_RegularPlay","value_MissHigh","value_GoalKick","value_Longball","value_HeadPass","value_Chipped","value_LayOff","value_RightFoot","value_Cross","value_KeeperThrow","value_MissLeft","value_CornerTaken","value_ThrowIn","value_Foul","value_RelatedEventId","value_Yellow","value_FreekickTaken","value_Head","value_BlockedCross","value_BlockedX","value_LowCentre","value_BlockedY","value_FromCorner","value_Blocked","value_OutfielderBlock","value_Penalty","value_BigChance","value_HighRight","value_DivingSave","value_KeeperMissed","value_ShotAssist","value_KeyPass","value_Assisted","value_IndividualPlay","value_BoxRight","value_ParriedSafe","value_Feet","value_KeeperSaveInTheBox","value_OutOfBoxCentre","value_MissRight","value_IntentionalAssist","value_HighCentre","value_Hands","value_KeeperSaveObox","value_Throughball","value_OverRun","value_LowLeft","value_AerialFoul","value_DirectFreekick","value_LowRight","value_SetPiece","value_Volley","value_StandingSave","value_ParriedDanger","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_HighLeft","value_BigChanceCreated","value_IntentionalGoalAssist","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_DeepBoxRight","value_HighClaim","value_CaptainPlayerId","value_InvolvedPlayers","value_TeamFormation","value_TeamPlayerFormation","value_Red","value_FastBreak","value_OtherBodyPart","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1448,695,85,18,55,71.61,55.896,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 38, 217, 218)",TRUE,381713,74.235,47.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.15,2737275095,88,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","5.03","8.5","70.7","70.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Valencia","Las Palmas",22,"Luis Rioja","ML",TRUE,6.20906438963237,0,-72.0272241255921,"L. Rioja",1448,81,"Valencia",1448
1449,768,85,19,838,33.705,19.516,"SecondHalf","Interception","Successful",NA,NA,NA,"c(91, 101, 56)",TRUE,411914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.1666666666667,2737275099,88,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Las Palmas","Valencia",29,"Dario Essugo","DMC",TRUE,0,0,NA,"D. Essugo",1449,82,"Las Palmas",1449
1450,770,85,20,838,35.07,20.264,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,411914,43.155,18.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.1833333333333,2737275137,88,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","6.12","8.2","41.1","27.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,0.01110462,0.01269174,0.00158712,"Las Palmas","Valencia",29,"Dario Essugo","DMC",TRUE,7.60551262581069,0,-9.54848984836596,"D. Essugo",1450,82,"Las Palmas",1450
1451,771,85,25,838,40.53,18.088,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,448212,38.325,26.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.2666666666667,2737275139,88,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","1.82","9.0","36.5","39.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,0.01269174,0.01262646,-6.52799999999992e-05,"Las Palmas","Valencia",20,"Kirian Rodriguez","AMC",TRUE,-0.651596321133169,0,104.1099891011,"K. Rodriguez",1451,82,"Las Palmas",1451
1452,772,85,26,838,35.595,21.556,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,138695,32.34,17.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.2833333333333,2737275149,88,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","4.05","5.3","30.8","25.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,0.01110462,0.0105949,-0.00050972,"Las Palmas","Valencia",16,"Oliver McBurnie","Sub",NA,-4.01857789078116,0,-128.12182755684,"O. McBurnie",1452,82,"Las Palmas",1452
1453,773,85,27,838,32.445,17.476,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,448204,29.295,26.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.3,2737275163,88,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","1.92","9.3","27.9","38.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,0.01110462,0.01110462,0,"Las Palmas","Valencia",4,"Alex Suarez","DC",TRUE,-1.69497552781492,0,109.895320470464,"A. Suarez",1453,82,"Las Palmas",1453
1454,774,85,28,838,29.295,26.18,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,497198,15.435,28.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.3166666666667,2737275173,88,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","2.96","14.1","14.7","42.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,0.01132376,0.01082722,-0.00049654,"Las Palmas","Valencia",28,"Juan Herzog","Sub",NA,-13.6140983446169,0,169.711160783875,"J. Herzog",1454,82,"Las Palmas",1454
1455,775,85,29,838,15.435,28.696,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 127, 36, 37, 215, 218)",TRUE,90811,26.67,64.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.3333333333333,2737275203,88,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","1.26","37.1","25.4","94.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,0.01082722,0.00844854,-0.00237868,"Las Palmas","Valencia",1,"Jasper Cillessen","GK",TRUE,5.82345016936847,0,72.3732873386948,"J. Cillessen",1455,82,"Las Palmas",1455
1456,775.5,85,31.5,838,26.67,64.056,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,333083,38.115,62.628,NA,NA,NA,NA,NA,776,NA,NA,NA,NA,87.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,0.00844854,0.01126267,0.00281413,"Las Palmas","Valencia",11,"Benito Ramirez","Sub",NA,0,11.1443176948029,-7.1120769228542,"B. Ramirez",1456,82,"Las Palmas",1456
1457,776,85,34,838,38.115,62.628,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,333083,37.8,64.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4166666666667,2737275209,88,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","1.74","1.9","36.0","94.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,0.01126267,0.01126267,0,"Las Palmas","Valencia",11,"Benito Ramirez","Sub",NA,-1.02861248277061,0,99.7353738955049,"B. Ramirez",1457,82,"Las Palmas",1457
1458,777,85,35,838,39.585,63.784,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,448211,32.13,55.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4333333333333,2737275233,88,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","3.96","11.0","30.6","82.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,0.01126267,0.0105949,-0.00066777,"Las Palmas","Valencia",10,"Alberto Moleiro","AML",TRUE,-4.17320854740032,0,-132.894784794476,"A. Moleiro",1458,82,"Las Palmas",1458
1459,778,85,38,838,33.495,55.896,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 29, 36, 38, 216, 218)",TRUE,276819,37.695,43.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4833333333333,2737275245,88,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","5.05","12.7","35.9","64.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Las Palmas","Valencia",5,"Javi Munoz","Sub",NA,6.74906228899881,0,-70.6622002027522,"J. Munoz",1459,82,"Las Palmas",1459
1460,696,85,39,55,72.555,21.352,"SecondHalf","Interception","Successful",NA,NA,NA,"c(91, 101, 56)",TRUE,354526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5,2737275251,88,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Valencia","Las Palmas",9,"Hugo Duro","FW",TRUE,0,0,NA,"H. Duro",1460,82,"Las Palmas",1460
1461,698,85,41,55,72.555,21.352,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,354526,97.02,11.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5333333333333,2737275269,88,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","5.91","26.3","92.4","17.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,0.0241224,0.04647721,0.02235481,"Valencia","Las Palmas",9,"Hugo Duro","FW",TRUE,11.1345436168204,0,-21.5384697514154,"H. Duro",1461,82,"Las Palmas",1461
1462,699,85,43,55,95.235,12.648,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 137, 126, 35, 37, 217, 218)",TRUE,422656,94.395,15.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5666666666667,2737275271,88,56,213,212,140,141,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","1.82","3.4","89.9","23.5",NA,"779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Valencia","Las Palmas",16,"Diego Lopez","Sub",NA,2.56998991227083,0,104.149476086345,"D. Lopez",1462,82,"Las Palmas",1462
