"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","qualifiers","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
775,329.5,44,25,413,37.065,30.26,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,370984,44.94,31.892,NA,NA,NA,NA,NA,330,NA,NA,NA,NA,44.4166666666667,NA,NA,"NULL",0.01262646,0.01262646,0,"Georgia","Czechia",7,"Khvicha Kvaratskhelia","FW",TRUE,0,7.94088836691357,11.7081336165341,"K. Kvaratskhelia",775,44,"Georgia",775
776,330,44,26,413,44.94,31.892,"FirstHalf","BallRecovery","Successful",NA,NA,NA,"93",FALSE,370984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.4333333333333,2718142829,44,"list()",NA,NA,NA,"Georgia","Czechia",7,"Khvicha Kvaratskhelia","FW",TRUE,0,0,NA,"K. Kvaratskhelia",776,44,"Georgia",776
777,331,44,26,413,51.66,33.32,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 123, 127, 205, 39, 46, 36, 38, 217, 218)",TRUE,370984,76.965,30.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.4333333333333,2718142865,44,"list(type = list(value = c(212, 56, 210, 1, 140, 213, 141, 11113), displayName = c(""Length"", ""Zone"", ""ShotAssist"", ""Longball"", ""PassEndX"", ""Angle"", ""PassEndY"", ""KeyPass"")), value = c(""25.4"", ""Center"", ""13"", NA, ""73.3"", ""6.18"", ""45.1"", NA))",0.01689528,0.02385149,0.00695621,"Georgia","Czechia",7,"Khvicha Kvaratskhelia","FW",TRUE,25.1120221380296,0,-5.98283914339373,"K. Kvaratskhelia",777,44,"Georgia",777
778,331.5,44,28.5,413,76.965,30.668,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,389020,84.735,27.2,NA,NA,NA,NA,NA,332,NA,NA,NA,NA,44.475,NA,NA,"NULL",0.03511326,0.03511326,0,"Georgia","Czechia",22,"Georges Mikautadze","FW",TRUE,0,6.8568536694512,-24.0527378545682,"G. Mikautadze",778,44,"Georgia",778
779,332,44,31,413,84.735,27.2,"FirstHalf","MissedShots","Successful",NA,NA,NA,"c(91, 7, 10, 2, 4, 12)",TRUE,389020,NA,NA,NA,NA,93.1,34.952,TRUE,331,370984,NA,NA,NA,44.5166666666667,2718142869,44,"list(type = list(value = c(29, 18, 56, 23, 103, 20, 55, 74, 102), displayName = c(""Assisted"", ""OutOfBoxCentre"", ""Zone"", ""FastBreak"", ""GoalMouthZ"", ""RightFoot"", ""RelatedEventId"", ""MissHigh"", ""GoalMouthY"")), value = c(NA, NA, ""Center"", NA, ""93.1"", NA, ""331"", NA, ""51.4""))",NA,NA,NA,"Georgia","Czechia",22,"Georges Mikautadze","FW",TRUE,0,0,NA,"G. Mikautadze",779,44,"Georgia",779
780,428,45,5,332,5.25,42.84,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 38, 217, 218)",TRUE,388668,73.71,16.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0833333333333,2718143185,45,"list(type = list(value = c(213, 74, 141, 140, 1, 212, 56, 124), displayName = c(""Angle"", ""MissHigh"", ""PassEndY"", ""PassEndX"", ""Longball"", ""Length"", ""Zone"", ""GoalKick"")), value = c(""5.92"", NA, ""24.6"", ""70.2"", NA, ""73.3"", ""Center"", NA))",NA,NA,NA,"Czechia","Georgia",1,"Matej Kovar","GK",TRUE,64.4004027936165,0,-20.8778418550666,"M. Kovar",780,44,"Georgia",780
781,334,45,8,413,28.035,59.704,"FirstHalf","Aerial","Successful",NA,NA,NA,"c(197, 200)",FALSE,404262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1333333333333,2718143163,45,"list(type = list(value = c(56, 285, 233), displayName = c(""Zone"", ""Defensive"", ""OppositeRelatedEvent"")), value = c(""Back"", NA, ""429""))",NA,NA,NA,"Georgia","Czechia",14,"Luka Lochoshvili","DML",TRUE,0,0,NA,"L. Lochoshvili",781,44,"Georgia",781
782,429,45,8,332,76.965,8.296,"FirstHalf","Aerial","Unsuccessful",NA,NA,NA,"198:199",FALSE,421751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1333333333333,2718143191,45,"list(type = list(value = c(286, 233, 56), displayName = c(""Offensive"", ""OppositeRelatedEvent"", ""Zone"")), value = c(NA, ""334"", ""Right""))",NA,NA,NA,"Czechia","Georgia",11,"Tomas Cvancara","AMC",TRUE,0,0,NA,"T. Cvancara",782,44,"Georgia",782
783,335,45,9,413,23.94,61.132,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 215)",TRUE,404262,29.085,62.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.15,2718143165,45,"list(type = list(value = c(56, 140, 141, 15, 212, 213), displayName = c(""Zone"", ""PassEndX"", ""PassEndY"", ""Head"", ""Length"", ""Angle"")), value = c(""Back"", ""27.7"", ""91.7"", NA, ""5.3"", ""0.23""))",NA,NA,NA,"Georgia","Czechia",14,"Luka Lochoshvili","DML",TRUE,0,0,13.3819585223212,"L. Lochoshvili",783,44,"Georgia",783
784,336,45,11,413,29.505,61.948,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 215)",TRUE,247643,33.18,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1833333333333,2718143177,45,"list(type = list(value = c(15, 141, 213, 56, 140, 212), displayName = c(""Head"", ""PassEndY"", ""Angle"", ""Zone"", ""PassEndX"", ""Length"")), value = c(NA, ""100.0"", ""1.10"", ""Back"", ""31.6"", ""8.1""))",NA,NA,NA,"Georgia","Czechia",3,"Lasha Dvali","DC",TRUE,0,0,58.7323156969987,"L. Dvali",784,44,"Georgia",784
785,432,45,25,332,74.13,0,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 212, 36, 37, 217)",TRUE,111372,91.14,26.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.4166666666667,2718143271,45,"list(type = list(value = c(213, 1, 141, 140, 212, 107, 56), displayName = c(""Angle"", ""Longball"", ""PassEndY"", ""PassEndX"", ""Length"", ""ThrowIn"", ""Zone"")), value = c(""1.01"", NA, ""38.3"", ""86.8"", ""32.0"", NA, ""Center""))",NA,NA,NA,"Czechia","Georgia",5,"Vladimir Coufal","DMR",TRUE,29.9422188451416,0,56.850423384522,"V. Coufal",785,45,"Czechia",785
786,338,45,28,413,10.29,38.964,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 216)",TRUE,69335,38.535,37.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.4666666666667,2718143287,45,"list(type = list(value = c(15, 56, 141, 140, 212, 213), displayName = c(""Head"", ""Zone"", ""PassEndY"", ""PassEndX"", ""Length"", ""Angle"")), value = c(NA, ""Back"", ""55.7"", ""36.7"", ""28.3"", ""6.24""))",NA,NA,NA,"Georgia","Czechia",4,"Guram Kashia","DC",TRUE,0,0,-2.20594807231984,"G. Kashia",786,45,"Czechia",786
787,433,45,33,332,63.735,27.812,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,404203,66.255,11.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.55,2718143327,45,"list(type = list(value = c(212, 141, 56, 213, 140), displayName = c(""Length"", ""PassEndY"", ""Zone"", ""Angle"", ""PassEndX"")), value = c(""16.8"", ""16.4"", ""Right"", ""4.86"", ""63.1""))",0.0199707,0.01870347,-0.00126723,"Czechia","Georgia",2,"David Zima","DC",TRUE,-3.25367432408188,0,-81.3986151412851,"D. Zima",787,45,"Czechia",787
788,433.5,45,34,332,66.255,11.152,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,111372,68.145,7.888,NA,NA,NA,NA,NA,434,NA,NA,NA,NA,45.5666666666667,NA,NA,"NULL",0.01870347,0.0174506,-0.00125287,"Czechia","Georgia",5,"Vladimir Coufal","DMR",TRUE,0,-0.187707669220046,-59.9272656109024,"V. Coufal",788,45,"Czechia",788
789,434,45,35,332,68.145,7.888,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 124, 126, 36, 37, 217, 218)",TRUE,111372,90.825,41.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5833333333333,2718143339,45,"list(type = list(value = c(155, 212, 1, 56, 140, 2, 141, 213), displayName = c(""Chipped"", ""Length"", ""Longball"", ""Zone"", ""PassEndX"", ""Cross"", ""PassEndY"", ""Angle"")), value = c(NA, ""40.8"", NA, ""Center"", ""86.5"", NA, ""61.4"", ""0.98""))",NA,NA,NA,"Czechia","Georgia",5,"Vladimir Coufal","DMR",TRUE,29.0115301750871,0,56.1882855665426,"V. Coufal",789,45,"Czechia",789
790,339,45,40,413,13.965,27.608,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 215)",TRUE,295346,28.35,8.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.6666666666667,2718143353,45,"list(type = list(value = c(212, 140, 15, 141, 213, 56), displayName = c(""Length"", ""PassEndX"", ""Head"", ""PassEndY"", ""Angle"", ""Zone"")), value = c(""23.7"", ""27.0"", NA, ""12.9"", ""5.36"", ""Back""))",NA,NA,NA,"Georgia","Czechia",15,"Giorgi Gvelesiani","DC",TRUE,0,0,-52.6311297921165,"G. Gvelesiani",790,45,"Czechia",790
791,435,45,43,332,66.255,62.764,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,421751,73.185,61.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.7166666666667,2718143369,45,"list(type = list(value = c(140, 213, 141, 56, 212), displayName = c(""PassEndX"", ""Angle"", ""PassEndY"", ""Zone"", ""Length"")), value = c(""69.7"", ""6.14"", ""90.8"", ""Left"", ""7.0""))",0.0174506,0.02122129,0.00377069,"Czechia","Georgia",11,"Tomas Cvancara","AMC",TRUE,6.04213730970214,0,-8.37302667478243,"T. Cvancara",791,45,"Czechia",791
792,436,45,44,332,73.185,61.744,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 35, 38, 217, 218)",TRUE,363731,70.665,57.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.7333333333333,2718143377,45,"list(type = list(value = c(213, 141, 156, 140, 212, 56), displayName = c(""Angle"", ""PassEndY"", ""LayOff"", ""PassEndX"", ""Length"", ""Zone"")), value = c(""4.17"", ""84.7"", NA, ""67.3"", ""4.9"", ""Left""))",NA,NA,NA,"Czechia","Georgia",8,"Jaroslav Zeleny","Sub",NA,0.551544538135445,0,-121.279588725489,"J. Zeleny",792,45,"Czechia",792
793,340,45,45,413,28.35,8.772,"FirstHalf","BallRecovery","Successful",NA,NA,NA,"93",FALSE,389020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.75,2718143387,45,"list()",NA,NA,NA,"Georgia","Czechia",22,"Georges Mikautadze","FW",TRUE,0,0,NA,"G. Mikautadze",793,46,"Georgia",793
794,341,45,46,413,28.35,8.772,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,389020,21.945,3.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.7666666666667,2718143397,45,"list(type = list(value = c(56, 141, 213, 140, 212), displayName = c(""Zone"", ""PassEndY"", ""Angle"", ""PassEndX"", ""Length"")), value = c(""Back"", ""4.6"", ""3.86"", ""20.9"", ""8.5""))",0.0105949,0.00844854,-0.00214636,"Georgia","Czechia",22,"Georges Mikautadze","FW",TRUE,-7.91212605340128,0,-138.613930608193,"G. Mikautadze",794,46,"Georgia",794
795,342,45,47,413,28.035,2.788,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,295345,35.91,19.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.7833333333333,2718143409,45,"list(type = list(value = c(212, 140, 213, 56, 141), displayName = c(""Length"", ""PassEndX"", ""Angle"", ""Zone"", ""PassEndY"")), value = c(""18.2"", ""34.2"", ""1.12"", ""Back"", ""28.2""))",0.00977659,0.01110462,0.00132803,"Georgia","Czechia",2,"Otar Kakabadze","DMR",TRUE,12.3905657048297,0,64.3341076724732,"O. Kakabadze",795,46,"Georgia",795
796,343,45,49,413,36.015,19.04,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,363139,21.42,24.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.8166666666667,2718143425,45,"list(type = list(value = c(140, 212, 56, 141, 213), displayName = c(""PassEndX"", ""Length"", ""Zone"", ""PassEndY"", ""Angle"")), value = c(""20.4"", ""15.6"", ""Back"", ""36.0"", ""2.78""))",0.01269174,0.01001304,-0.0026787,"Georgia","Czechia",10,"Giorgi Chakvetadze","MC",TRUE,-13.5319622627539,0,159.558046766459,"G. Chakvetadze",796,46,"Georgia",796
797,344,45,52,413,23.1,22.644,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 124, 127, 36, 37, 216, 218)",TRUE,295346,45.465,51.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.8666666666667,2718143433,45,"list(type = list(value = c(141, 155, 1, 213, 56, 212, 140), displayName = c(""PassEndY"", ""Chipped"", ""Longball"", ""Angle"", ""Zone"", ""Length"", ""PassEndX"")), value = c(""75.1"", NA, NA, ""0.90"", ""Back"", ""36.2"", ""43.3""))",0.01001304,0.0138454,0.00383236,"Georgia","Czechia",15,"Giorgi Gvelesiani","DC",TRUE,20.7502521968348,0,51.8030904032454,"G. Gvelesiani",797,46,"Georgia",797
798,344.5,45,53.5,413,45.465,51.068,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,370984,41.895,44.336,NA,NA,NA,NA,NA,345,NA,NA,NA,NA,45.8916666666667,NA,NA,"NULL",0.0138454,0.01269174,-0.00115366,"Georgia","Czechia",7,"Khvicha Kvaratskhelia","FW",TRUE,0,-2.01257357197559,-117.937142826539,"K. Kvaratskhelia",798,46,"Georgia",798
799,345,45,55,413,41.895,44.336,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 37, 217, 218)",TRUE,370984,75.915,49.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.9166666666667,2718143451,45,"list(type = list(value = c(213, 141, 1, 212, 140, 56), displayName = c(""Angle"", ""PassEndY"", ""Longball"", ""Length"", ""PassEndX"", ""Zone"")), value = c(""0.16"", ""73.2"", NA, ""34.5"", ""72.3"", ""Center""))",NA,NA,NA,"Georgia","Czechia",7,"Khvicha Kvaratskhelia","FW",TRUE,30.8578118526221,0,9.08502199413968,"K. Kvaratskhelia",799,46,"Georgia",799
800,437,46,1,332,21.42,16.592,"FirstHalf","BallRecovery","Successful",NA,NA,NA,"93",FALSE,428031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.0166666666667,2718143465,46,"list()",NA,NA,NA,"Czechia","Georgia",4,"Robin Hranac","DC",TRUE,0,0,NA,"R. Hranac",800,47,"Czechia",800
801,438,46,1,332,21.42,16.592,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,428031,4.305,28.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.0166666666667,2718143469,46,"list(type = list(value = c(56, 140, 212, 141, 213), displayName = c(""Zone"", ""PassEndX"", ""Length"", ""PassEndY"", ""Angle"")), value = c(""Back"", ""4.1"", ""20.6"", ""41.3"", ""2.55""))",0.00942382,0.00941056,-1.32599999999993e-05,"Czechia","Georgia",4,"Robin Hranac","DC",TRUE,-15.4950184964058,0,146.120306482844,"R. Hranac",801,47,"Czechia",801
802,439,46,2,332,4.305,28.084,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,388668,15.12,25.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.0333333333333,2718143503,46,"list(type = list(value = c(140, 56, 212, 141, 213), displayName = c(""PassEndX"", ""Zone"", ""Length"", ""PassEndY"", ""Angle"")), value = c(""14.4"", ""Back"", ""11.0"", ""38.2"", ""6.09""))",0.00941056,0.01082722,0.00141666,"Czechia","Georgia",1,"Matej Kovar","GK",TRUE,10.6311789178513,0,-11.0294879705879,"M. Kovar",802,47,"Czechia",802
803,439.5,46,4.5,332,15.12,25.976,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,404203,24.045,18.224,NA,NA,NA,NA,NA,440,NA,NA,NA,NA,46.075,NA,NA,"NULL",0.01082722,0.01001304,-0.000814179999999999,"Czechia","Georgia",2,"David Zima","DC",TRUE,0,7.75961816302026,-40.9766476809667,"D. Zima",803,47,"Czechia",803
804,440,46,7,332,24.045,18.224,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,404203,37.38,6.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.1166666666667,2718143507,46,"list(type = list(value = c(56, 212, 141, 213, 140), displayName = c(""Zone"", ""Length"", ""PassEndY"", ""Angle"", ""PassEndX"")), value = c(""Back"", ""18.0"", ""9.1"", ""5.55"", ""35.6""))",0.01001304,0.01126267,0.00124963,"Czechia","Georgia",2,"David Zima","DC",TRUE,9.36168825126695,0,-42.0690046228325,"D. Zima",804,47,"Czechia",804
805,441,46,10,332,37.38,6.188,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 124, 128, 36, 37, 217, 218)",TRUE,111372,75.705,23.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.1666666666667,2718143519,46,"list(type = list(value = c(141, 155, 213, 1, 56, 212, 140), displayName = c(""PassEndY"", ""Chipped"", ""Angle"", ""Longball"", ""Zone"", ""Length"", ""PassEndX"")), value = c(""34.9"", NA, ""0.43"", NA, ""Center"", ""42.1"", ""72.1""))",NA,NA,NA,"Czechia","Georgia",5,"Vladimir Coufal","DMR",TRUE,42.0737805824748,0,24.5968421630749,"V. Coufal",805,47,"Czechia",805
806,346,46,13,413,18.06,45.696,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 139, 36, 37, 215, 218)",TRUE,69335,29.505,50.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.2166666666667,2718143523,46,"list(type = list(value = c(56, 213, 3, 212, 140, 141), displayName = c(""Zone"", ""Angle"", ""HeadPass"", ""Length"", ""PassEndX"", ""PassEndY"")), value = c(""Back"", ""0.37"", NA, ""12.3"", ""28.1"", ""73.8""))",0.01001304,0.01110462,0.00109158,"Georgia","Czechia",4,"Guram Kashia","DC",TRUE,10.5129888427955,0,21.4119485464443,"G. Kashia",806,48,"Georgia",806
807,346.5,46,14.5,413,29.505,50.184,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,283760,32.55,50.048,NA,NA,NA,NA,NA,347,NA,NA,NA,NA,46.2416666666667,NA,NA,"NULL",0.01110462,0.01110462,0,"Georgia","Czechia",17,"Otar Kiteishvili","MC",TRUE,0,3.00414242483913,-2.55732376012034,"O. Kiteishvili",807,48,"Georgia",807
808,347,46,16,413,32.55,50.048,"FirstHalf","BallRecovery","Successful",NA,NA,NA,"93",FALSE,283760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.2666666666667,2718143529,46,"list()",NA,NA,NA,"Georgia","Czechia",17,"Otar Kiteishvili","MC",TRUE,0,0,NA,"O. Kiteishvili",808,48,"Georgia",808
809,348,46,16,413,32.55,50.048,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,283760,32.025,40.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.2666666666667,2718143539,46,"list(type = list(value = c(140, 56, 212, 213, 141), displayName = c(""PassEndX"", ""Zone"", ""Length"", ""Angle"", ""PassEndY"")), value = c(""30.5"", ""Back"", ""9.3"", ""4.66"", ""60.0""))",0.01110462,0.01132376,0.00021914,"Georgia","Czechia",17,"Otar Kiteishvili","MC",TRUE,0.914933799311385,0,-93.249138528301,"O. Kiteishvili",809,48,"Georgia",809
810,349,46,18,413,32.025,40.8,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,395346,34.23,45.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,2718143545,46,"list(type = list(value = c(141, 56, 212, 213, 140), displayName = c(""PassEndY"", ""Zone"", ""Length"", ""Angle"", ""PassEndX"")), value = c(""67.2"", ""Back"", ""5.4"", ""1.15"", ""32.6""))",0.01132376,0.01110462,-0.00021914,"Georgia","Czechia",6,"Giorgi Kochorashvili","MC",TRUE,1.56116104281371,0,65.7547397327975,"G. Kochorashvili",810,48,"Georgia",810
811,350,46,19,413,34.23,45.696,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,283760,33.495,40.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3166666666667,2718143553,46,"list(type = list(value = c(141, 213, 56, 212, 140), displayName = c(""PassEndY"", ""Angle"", ""Zone"", ""Length"", ""PassEndX"")), value = c(""59.3"", ""4.58"", ""Back"", ""5.4"", ""31.9""))",0.01110462,0.01132376,0.00021914,"Georgia","Czechia",17,"Otar Kiteishvili","MC",TRUE,-0.0541318656477614,0,-97.7908658073281,"O. Kiteishvili",811,48,"Georgia",811
812,351,46,20,413,34.44,38.692,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,395346,31.92,17.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3333333333333,2718143559,46,"list(type = list(value = c(212, 140, 213, 141, 56), displayName = c(""Length"", ""PassEndX"", ""Angle"", ""PassEndY"", ""Zone"")), value = c(""21.7"", ""30.4"", ""4.60"", ""25.2"", ""Back""))",0.01132376,0.0105949,-0.00072886,"Georgia","Czechia",6,"Giorgi Kochorashvili","MC",TRUE,-4.28471035533332,0,-96.6678858391152,"G. Kochorashvili",812,48,"Georgia",812
813,352,46,23,413,33.18,17.204,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,295346,37.905,22.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3833333333333,2718143567,46,"list(type = list(value = c(56, 213, 140, 212, 141), displayName = c(""Zone"", ""Angle"", ""PassEndX"", ""Length"", ""PassEndY"")), value = c(""Back"", ""0.87"", ""36.1"", ""7.4"", ""33.6""))",0.01110462,0.01269174,0.00158712,"Georgia","Czechia",15,"Giorgi Gvelesiani","DC",TRUE,5.74234911110588,0,50.0648660584787,"G. Gvelesiani",813,48,"Georgia",813
814,353,46,26,413,37.905,22.848,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,395346,32.34,13.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.4333333333333,2718143585,46,"list(type = list(value = c(140, 212, 56, 141, 213), displayName = c(""PassEndX"", ""Length"", ""Zone"", ""PassEndY"", ""Angle"")), value = c(""30.8"", ""10.9"", ""Back"", ""19.8"", ""4.18""))",0.01269174,0.0105949,-0.00209684,"Georgia","Czechia",6,"Giorgi Kochorashvili","MC",TRUE,-7.49082582618918,0,-120.66924179675,"G. Kochorashvili",814,48,"Georgia",814
815,354,46,29,413,30.975,14.416,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 124, 36, 37, 216, 218)",TRUE,295346,47.355,37.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.4833333333333,2718143593,46,"list(type = list(value = c(140, 212, 56, 213, 155, 141), displayName = c(""PassEndX"", ""Length"", ""Zone"", ""Angle"", ""Chipped"", ""PassEndY"")), value = c(""45.1"", ""28.4"", ""Back"", ""0.96"", NA, ""55.4""))",0.0105949,0.01484598,0.00425108,"Georgia","Czechia",15,"Giorgi Gvelesiani","DC",TRUE,18.8099198836351,0,54.841647264421,"G. Gvelesiani",815,48,"Georgia",815
816,355,46,32,413,47.04,37.468,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 37, 216, 218)",TRUE,363139,56.805,47.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.5333333333333,2718143599,46,"list(type = list(value = c(213, 141, 56, 212, 140), displayName = c(""Angle"", ""PassEndY"", ""Zone"", ""Length"", ""PassEndX"")), value = c(""0.79"", ""69.6"", ""Center"", ""13.9"", ""54.1""))",NA,NA,NA,"Georgia","Czechia",10,"Giorgi Chakvetadze","MC",TRUE,8.05972416312186,0,45.2773531994036,"G. Chakvetadze",816,48,"Georgia",816
817,442,46,35,332,59.43,16.524,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 139, 36, 38, 217, 218)",TRUE,404203,82.74,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.5833333333333,2718143635,46,"list(type = list(value = c(3, 212, 141, 140, 213, 56), displayName = c(""HeadPass"", ""Length"", ""PassEndY"", ""PassEndX"", ""Angle"", ""Zone"")), value = c(NA, ""29.1"", ""0.0"", ""78.8"", ""5.64"", ""Right""))",NA,NA,NA,"Czechia","Georgia",2,"David Zima","DC",TRUE,8.16735574780945,0,-35.3320768292719,"D. Zima",817,48,"Georgia",817
818,357,46,55,413,26.985,68,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 212, 36, 38, 216)",TRUE,404262,50.505,60.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.9166666666667,2718143763,46,"list(type = list(value = c(213, 141, 212, 107, 1, 140, 56), displayName = c(""Angle"", ""PassEndY"", ""Length"", ""ThrowIn"", ""Longball"", ""PassEndX"", ""Zone"")), value = c(""5.93"", ""88.4"", ""25.1"", NA, NA, ""48.1"", ""Back""))",NA,NA,NA,"Georgia","Czechia",14,"Luka Lochoshvili","DML",TRUE,24.673953558286,0,-18.5401214593589,"L. Lochoshvili",818,48,"Georgia",818
819,444,46,58,332,60.375,11.424,"FirstHalf","BallRecovery","Successful",NA,NA,NA,"93",FALSE,428031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.9666666666667,2718143767,46,"list()",NA,NA,NA,"Czechia","Georgia",4,"Robin Hranac","DC",TRUE,0,0,NA,"R. Hranac",819,48,"Georgia",819
820,445,46,58,332,60.375,11.424,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,428031,41.37,26.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.9666666666667,2718143813,46,"list(type = list(value = c(56, 141, 213, 212, 140), displayName = c(""Zone"", ""PassEndY"", ""Angle"", ""Length"", ""PassEndX"")), value = c(""Back"", ""38.9"", ""2.47"", ""24.2"", ""39.4""))",0.01870347,0.01262646,-0.00607701,"Czechia","Georgia",4,"Robin Hranac","DC",TRUE,-14.0654575151444,0,141.665193165329,"R. Hranac",820,48,"Georgia",820
